id,author,date_ce,date_sigma,genre,holdout,word_count,opt_rate,inf_rate,hina_rate,hoti_rate,part_rate,men_rate,de_rate,men_de_ratio,an_rate,gar_rate,oun_rate,ean_rate,goun_toinun_rate,autos_pron_rate,kai_rate,en_rate,eis_rate,prep_en_eis_frac,ou_rate,me_rate,ou_me_frac,tt_ss_ratio,avg_sent_len,kai_sent_initial,type_token_ratio,idou_rate,eipen_rate
dionysius_roman_antiquities,Dionysius of Halicarnassus,-20,15,prose_history,False,258386,1.1881448685300287,30.558931211443344,0.8785305705417477,8.63436873514819,47.47548241777805,10.279194693210933,17.90731695989721,0.3646848826033228,2.705254928672606,5.004141091235593,1.687397924036132,1.017857004636474,0.17802822134326163,3.158065839480467,53.896108922310034,9.46258698226684,8.142856037091793,0.5374807650032974,8.820137313941158,4.237845703714598,0.6754593953764079,0.8993103448275862,24.40596958534051,0.08000377821856994,0.15200126941862174,0.0,0.01935089362426757
dionysius_thucydides,Dionysius of Halicarnassus,-20,15,prose_philosophy,False,1793,2.788622420524261,18.962632459564976,0.5577244841048522,0.5577244841048522,25.655326268823202,16.731734523145565,23.982152816508645,0.410958904109589,7.2504182933630785,6.134969325153374,3.3463469046291134,2.788622420524261,0.0,2.788622420524261,56.88789737869492,9.481316229782488,5.577244841048522,0.6296296296296297,10.03904071388734,8.923591745677635,0.5294117647058824,0.6,12.807142857142857,0.02857142857142857,0.482989403234802,0.0,0.0
strabo_geography,Strabo,-20,15,prose_science,False,137058,0.5180288636927433,19.648615914430387,0.07296181178771032,0.4158823271899488,33.02981219629646,12.885055961709641,36.38605553853113,0.2615134014512069,1.605159859329627,7.084591924586672,3.721052401173226,0.1167388988603365,0.6639524872681639,3.3051700739832772,69.22616702417955,11.841702053145385,7.77772913656992,0.603570100409074,5.4283587970056475,1.7583796640838185,0.7553299492385787,0.6798634812286689,17.216178872001006,0.06657455093581209,0.21237724175166717,0.0,0.06566563060893929
philo_de_opificio,Philo of Alexandria,40,15,prose_philosophy,False,4706,0.8499787505312367,19.974500637484063,1.274968125796855,0.0,33.149171270718234,16.1495962600935,27.199320016999575,0.37254901960784315,4.037399065023375,14.874628134296643,1.6999575010624735,0.0,0.0,1.9124521886952826,72.46068848278793,12.112197195070124,6.162345941351466,0.6627906976744186,9.987250318742031,1.6999575010624735,0.8545454545454545,0.6808510638297872,9.102514506769825,0.048355899419729204,0.4643008924776881,0.0,0.0
philo_de_vita_mosis,Philo of Alexandria,40,15,prose_history,False,4786,0.41788549937317176,29.878813205181782,1.2536564981195153,0.20894274968658588,40.53489343919766,11.073965733389052,21.521103217718345,0.33974358974358976,1.671541997492687,17.969076473046385,4.178854993731718,0.0,0.41788549937317176,2.5073129962390306,68.74216464688675,8.357709987463435,4.596740493104889,0.6451612903225806,9.820309235269537,9.193480986209778,0.5164835164835165,0.7777777777777778,8.813996316758749,0.0570902394106814,0.4686585875470121,0.20894274968658588,0.20894274968658588
josephus_jewish_war,Josephus,80,10,prose_history,False,118639,1.5424944579775621,25.826246006793717,0.28658366978818095,6.389130049983563,38.655079695546995,15.880106878850967,28.18634681681403,0.3603672532517215,2.0060856885172664,8.513220779001845,2.0903750031608492,0.10957610903665742,1.3739158286903967,3.0259863957046162,52.04865179241227,6.701000514164819,9.8955655391566,0.40375825292026407,6.953868458095567,4.543194059289103,0.6048387096774194,0.4722689075630252,20.23175306957708,0.08611869031377899,0.2192196495250297,0.0,0.008428931464358263
josephus_antiquities,Josephus,93,5,prose_history,False,131852,1.2438188271698571,33.704456511846615,0.5157297576070139,0.1820222673907108,43.37438946697813,10.549707247519947,26.355307465946666,0.2858610768598438,1.880896763037345,8.532293783939568,2.4573006097745957,0.0910111336953554,0.3716287959227012,3.8679731820526047,60.27970755089039,8.433698389102934,11.186785183387434,0.42984151526865094,7.326396262476109,5.081454964657343,0.5904645476772616,0.40808344198174706,20.595438925335834,0.12199312714776632,0.2075888116979644,0.0,0.015168522282559233
vita_aesopi,Anonymous,50,75,prose_narrative,False,7008,1.1415525114155252,23.116438356164384,0.7134703196347032,11.700913242009133,31.392694063926943,9.275114155251142,20.976027397260275,0.30660377358490565,3.4246575342465757,7.990867579908676,5.136986301369864,0.0,3.1392694063926943,2.853881278538813,58.789954337899545,5.279680365296804,10.702054794520548,0.33035714285714285,7.990867579908676,7.562785388127854,0.5137614678899083,0.9210526315789473,6.488888888888889,0.10092592592592593,0.4169520547945205,0.0,0.2853881278538813
john_gospel,John (anonymous),100,20,prose_narrative,False,9117,1.7549632554568388,7.7876494460897225,11.73631677086761,20.40144784468575,15.79466929911155,0.6581112207963146,13.930020840188659,0.045112781954887216,1.5355928485247339,4.606778545574202,12.065372381265767,4.058352528243939,0.0,4.277722935176045,52.64889766370516,18.42711418229681,14.807502467917077,0.5544554455445545,20.072392234287594,7.67796424262367,0.7233201581027668,0.125,6.6644736842105265,0.08625730994152046,0.2324229461445651,0.21937040693210486,3.1808709005155205
chariton_callirhoe,Chariton of Aphrodisias,100,40,prose_narrative,False,12339,1.0535699813599158,22.61123267687819,0.0,8.266472161439339,26.09611799983791,15.398330496798767,40.35983467055677,0.2761627906976744,8.104384471999351,10.61674365831915,1.7019207391198639,0.32417537887997405,1.0535699813599158,4.619499149039631,65.96968960207472,9.806305211119215,5.348893751519572,0.6470588235294118,8.428559850879326,4.7005429937596235,0.6419753086419753,0.9772727272727273,9.43348623853211,0.06498470948012232,0.31412594213469486,0.0,0.0
ignatius_letters,Ignatius of Antioch,108,5,prose_narrative,False,5618,0.7119971520113919,18.867924528301884,7.475970096119615,13.349946600213599,27.055891776432894,1.4239943040227838,12.103951584193663,0.10526315789473684,0.35599857600569595,9.433962264150942,6.9419722321110715,4.271982912068351,0.0,3.5599857600569598,52.33179067283731,32.21787112851548,13.17194731221075,0.7098039215686275,13.17194731221075,11.39195443218227,0.5362318840579711,0.10256410256410256,6.291153415453527,0.04703247480403135,0.34620861516553936,0.0,0.0
testament_abraham,Anonymous (Jewish pseudepigraphon),100,50,prose_narrative,False,4047,0.24709661477637757,6.918705213738572,1.9767729182110205,7.907091672844082,24.709661477637756,1.4825796886582654,21.003212255992093,0.06593406593406594,0.49419322955275513,3.7064492216456637,2.4709661477637757,0.7412898443291327,0.24709661477637757,2.223869532987398,93.89671361502347,16.555473190017295,8.401284902396837,0.6633663366336634,5.683222139856684,2.7180627625401534,0.6764705882352942,0.18181818181818182,7.966535433070866,0.16141732283464566,0.354089448974549,2.4709661477637757,0.7412898443291327
plutarch_lives,Plutarch,100,15,prose_history,False,1850,0.5405405405405406,22.702702702702705,0.0,1.0810810810810811,56.75675675675676,1.6216216216216217,17.2972972972973,0.08571428571428572,1.6216216216216217,15.675675675675677,1.0810810810810811,0.0,0.5405405405405406,4.324324324324325,28.10810810810811,17.2972972972973,9.18918918918919,0.6530612244897959,5.9459459459459465,3.2432432432432434,0.6470588235294118,0.8,10.335195530726256,0.0,0.5935135135135136,0.0,0.0
plutarch_moralia,Plutarch,100,15,prose_philosophy,False,13241,0.3020919870100446,35.420285476927724,0.3020919870100446,0.6797069707726003,42.59497016841629,10.120081564836493,20.46673211993052,0.3308641975308642,3.700626840873046,14.726984366739673,3.625103844120535,0.4531379805150669,0.8307529642776226,2.3412128993278456,75.06985877199608,9.742466581073938,5.211086775923269,0.6515151515151515,12.234725473906806,7.401253681746092,0.6230769230769231,0.8333333333333334,17.72556894243641,0.107095046854083,0.4175666490446341,0.0,0.22656899025753344
dio_chrysostom_orations,Dio Chrysostom,100,15,prose_oratory,False,158221,2.092010542216267,37.276973347406475,0.5372232510223043,10.106117392760758,33.510090316708904,12.273971217474292,25.24317252450686,0.32715633423180596,7.944583841588663,10.409490522749824,3.3055030621725305,1.2766952553706523,1.0807667755860473,3.3118233357139695,72.70210654717135,7.483203873063626,2.9768488380177094,0.7154078549848942,15.174976772994734,8.46916654552809,0.6418070034750066,0.8917306052855924,19.276437621832358,0.09953703703703703,0.18800917703718217,0.0,0.15800683853597183
epictetus_discourses,Arrian / Epictetus,108,10,prose_philosophy,False,63725,0.6747744213417026,35.794429187916826,1.8203216947822674,16.71243624950961,22.07924676343664,6.2769713613181635,10.372695174578265,0.3770028275212064,9.305610043154177,9.368379756767359,8.960376618281678,0.6276971361318163,0.5806198509219301,5.821890937622596,52.412710867006666,7.877599058454296,3.9701843860337385,0.6649006622516557,20.180462926637897,13.730874852883483,0.5950948634891254,0.40148698884758366,10.76799594457587,0.057113889827644475,0.22710082385249117,0.2981561396626128,0.10984699882306787
achilles_tatius,Achilles Tatius,150,30,prose_narrative,False,35505,1.1547669342346147,20.278833967046893,0.8167863681171665,9.829601464582453,31.57301788480496,13.913533305168286,37.96648359386002,0.2681867535287731,3.717786227291931,13.124911984227573,6.646951133643149,0.5351358963526264,0.30981551894099424,2.816504717645402,52.302492606675116,6.618786086466694,7.914378256583579,0.45542635658914726,8.61850443599493,4.196592029291649,0.6725274725274726,0.6318181818181818,12.510570824524313,0.08703312191684284,0.2884945782284185,0.30981551894099424,0.4506407548232643
arrian_anabasis,Arrian,145,10,prose_history,False,71742,0.6690641465250481,27.947366953806696,1.0593515653313261,16.489643444565246,28.672186445875496,12.47525856541496,31.571464414150704,0.28322784810126583,1.3381282930500962,4.223467424939366,0.8920855287000641,0.027877672771877002,0.013938836385938501,6.383987064759833,62.20902679044353,11.109252599592985,1.449638984137604,0.8845726970033296,8.209974631317777,2.6344400769423766,0.7570694087403599,0.188911704312115,22.510825227486663,0.2347034828992783,0.1958545900588219,0.0,0.013938836385938501
appian_roman_history,Appian,155,15,prose_history,False,108302,1.4034828535022439,22.24335654004543,1.0064449409983196,9.196506066369967,41.485845136747244,13.951727576591384,23.25903492086942,0.3749379652605459,1.0156783808239922,3.6656756107920447,0.914110542741593,0.027700319477017968,0.036933759302690626,3.5179405735812823,70.45114586988237,8.90103599194844,0.8679433436132297,0.9111531190926276,7.82072353234474,3.739543129397426,0.6765175718849841,0.18801410105757932,22.432062966031484,0.194076222038111,0.21036545954830013,0.0,0.009233439825672657
pausanias_description,Pausanias,160,15,prose_history,False,113812,0.228446912452114,22.809545566372613,0.1054370365163603,0.114223456226057,34.302182546655885,14.119776473482585,55.36323059079886,0.2032119372787051,1.256458018486627,4.4898604716550095,1.4497592520999543,0.008786419709696692,0.03514567883878677,3.857238252556848,57.9200787263206,15.718904860647383,0.09665061680666362,0.9938888888888889,8.276807366534284,1.1510209819702666,0.8779123951537745,0.10968494749124855,17.09659005558059,0.07180411596815382,0.18558675710821354,0.0,0.008786419709696692
lucian_true_history,Lucian,165,15,prose_narrative,False,2469,3.6452004860267313,40.90724989874443,0.0,9.720534629404618,34.02187120291616,12.15066828675577,19.441069258809236,0.38461538461538464,4.455245038477116,6.480356419603078,4.455245038477116,0.0,2.4301336573511545,6.480356419603078,76.54921020656136,5.6703118671526935,2.4301336573511545,0.7,6.885378695828271,10.935601458080194,0.38636363636363635,0.875,25.989473684210527,0.12631578947368421,0.4945321992709599,0.0,0.0
aelius_aristides_sacred,Aelius Aristides,170,15,prose_narrative,False,1905,2.099737532808399,24.146981627296586,0.0,7.874015748031496,35.69553805774278,6.824146981627297,15.748031496062993,0.3023255813953488,3.149606299212598,5.2493438320209975,2.099737532808399,0.0,0.0,8.398950131233596,87.66404199475066,8.923884514435695,7.349081364829396,0.5483870967741935,15.223097112860891,7.349081364829396,0.6744186046511628,1.0,23.23170731707317,0.14634146341463414,0.49081364829396323,0.0,0.0
maximus_tyrius_orations,Maximus of Tyre,180,15,prose_philosophy,False,3961,0.25246149962130776,28.023226457965162,1.009845998485231,8.078767987881848,38.12168644281747,4.796768492804848,16.91492047462762,0.22093023255813954,9.845998485231002,12.623074981065388,2.019691996970462,1.5147689977278467,0.25246149962130776,3.5344609946983088,66.64983590002525,17.419843473870234,7.573844988639233,0.696969696969697,15.65261297652108,11.360767482958849,0.5794392523364486,1.0,8.861297539149888,0.06935123042505593,0.371623327442565,0.0,0.25246149962130776
galen_natural_faculties,Galen,180,15,prose_science,False,182296,1.036775354368719,26.4843989994295,0.43336112695835344,9.55588712862597,29.912888927897487,18.151797077280907,13.011804976521702,0.5824678753740539,5.633694650458595,10.19221485934963,4.531092289463291,0.06034142274103656,1.1080879448808532,4.476236450607803,50.33023214991004,10.05507526221091,10.252556282090666,0.49513776337115073,8.579453196998289,4.009961820336157,0.6814814814814815,0.9477292202227935,9.360994146040875,0.05278833316216494,0.12936652477289684,0.0,0.049370254969939
clement_stromateis,Clement of Alexandria,200,15,prose_philosophy,False,26724,0.9354886992965125,23.686573866187697,0.8980691513246519,0.44903457566232596,27.391109115401886,6.922616374794193,27.84014369106421,0.1991388589881593,2.544529262086514,12.947163598263733,3.3677593174674447,0.3367759317467445,2.8064660978895373,4.565184852566981,54.370603203113305,8.007783265978146,10.178117048346056,0.4403292181069959,13.845232749588385,7.596168238287682,0.6457242582897034,0.7987012987012987,8.37218045112782,0.05075187969924812,0.3563837748839994,0.149678191887442,0.0
philostratus_lives_sophists,Philostratus,220,15,prose_history,False,21892,1.7357938973140872,32.24922346062488,0.13703636031427005,0.45678786771423346,29.23442353371094,15.211035994883975,33.29983555636762,0.3135593220338983,4.841951397770875,15.667823862598208,2.5580120591997075,0.0,0.9135757354284669,5.572811986113648,56.961447103964915,9.68390279554175,0.0913575735428467,0.9906542056074766,8.496254339484743,10.095011876484559,0.457002457002457,0.8797814207650273,22.43032786885246,0.0706967213114754,0.34496619769778913,0.0,0.1827151470856934
aelian_various_history,Aelian,220,15,prose_history,False,32245,0.372150721042022,27.322065436501784,0.8993642425182199,9.210730345790045,29.865095363622267,9.24174290587688,35.19925569855792,0.20795533845080252,1.9227787253837805,6.605675298495891,5.210110094588308,1.116452163126066,1.488602884168088,4.341758412156923,70.92572491859204,10.513257869437123,0.31012560086835167,0.9713467048710601,9.086680105442705,5.117072414327803,0.6397379912663755,0.8761061946902655,16.03431128791646,0.13973147687717555,0.32774073499767403,0.03101256008683517,0.06202512017367034
cassius_dio_roman,Cassius Dio,220,15,prose_history,False,134066,0.7906553488580251,21.407366520967283,1.0666388196858263,12.464010263601509,27.29252756105202,18.401384392761774,17.78228633658049,0.5085549371263657,4.184506138767473,13.10548535795802,4.960243462175346,0.014918025450151418,0.4922948398549968,6.004505243685945,80.19184580728894,11.807617143794847,0.14172124177643847,0.9881398252184769,9.361060969970014,6.601226261692002,0.5864485981308412,0.5714285714285714,17.794796920626492,0.1736129546057871,0.17877761699461459,0.0,0.14172124177643847
plotinus_enneads,Plotinus,265,10,prose_philosophy,False,78490,1.2867881258759077,26.958848260924956,1.1084214549624156,0.15288571792585043,28.640591158109313,11.88686456873487,27.608612562109823,0.30096774193548387,10.014014524143203,15.326793222066504,7.338514460440821,0.21658810039495477,1.8855905210854886,9.0967002165881,64.05911581093133,21.493183845075805,7.657026372786342,0.7373251748251748,19.9643266658173,8.854631163205504,0.6927497789566756,0.9631336405529954,8.648082855883649,0.06665932128691053,0.14856669639444514,0.0,0.0
