unit,date_bce,n_words,lex::W,lex::H,lex::L,lex::B,lex::>T,lex::MN,lex::JHWH/,lex::<L,lex::L>,lex::KL/,lex::BN/,lex::>MR[,lex::KJ,lex::>L,lex::>CR,lex::HJH[,lex::K,lex::MLK/,lex::BJT/,lex::BW>[,lex::>RY/,lex::<FH[,lex::JFR>L/,lex::>LHJM/,lex::JWM/,lex::<M/,lex::PNH/,lex::NTN[,lex::JD/,lex::DBR/,lex::>JC/,lex::HW>,lex::>NJ,lex::R>H[,lex::CM<[,lex::JCB[,lex::HLK[,lex::<D,lex::HNH,lex::JRWCLM/,lex::JD<[,lex::<JR/,lex::>B/,lex::JHWDH/,lex::CWB[,lex::>JN/,lex::DJ,lex::>DNJ/,lex::ZH,lex::KH,lex::<M,lex::N>M/,lex::JY>[,lex::GWJ/,lex::DWD==/,lex::>LH,lex::CM/,lex::GM,lex::DBR[,lex::<LH[,lex::>DM/,lex::>M,lex::M>H/,lex::KHN/,lex::NF>[,lex::YB>/,lex::>XD/,lex::R>C/,lex::<MD[,lex::<JN/,lex::DRK/,lex::>KL[,lex::H=,lex::>LP=/,lex::QR>[,lex::CM,lex::<WD/,lex::>TH,lex::RB/,lex::BT/,lex::CNH/,lex::LB/,lex::C<R/,lex::MH,lex::GDWL/,lex::CLX[,lex::CLC/,lex::>L=,lex::BNH[,lex::FR/,lex::RWX/,lex::FJM[,lex::CNJM/,lex::>RB</,lex::>X/,lex::XRB/,lex::JLD[,lex::QWM[,lex::NPL[,lex::>T==,lex::KN,lex::<BD/,lex::Z>T,lex::HR/,lex::XMC/,lex::MYRJM/,lex::LWJ/,lex::MJM/,lex::MCPV/,lex::QWL/,lex::XZQ[,lex::QDC/,lex::LQX[,lex::TWK/,lex::SBJB/,lex::<T/,lex::>XR/,lex::<FRJM/,lex::JM/,lex::TXT/,lex::HMH,lex::NPC/,lex::<WLM/,lex::<BR[,lex::VWB/,lex::>CH/,lex::CMJM/,lex::LKN,lex::MJ,lex::MWT[,lex::BBL/,lex::NBJ>/,lex::CB</,lex::HJ>,lex::KSP/,lex::>C/,lex::MY>[,lex::ZHB/,lex::XDC=/,lex::<TH,lex::>MH=/,lex::MLK[,lex::<Y/,lex::KLJ/,lex::R<H/,lex::<WN/,lex::CLMH=/,lex::MQWM/,lex::CMR[,lex::CC/,lex::ML>[,lex::<FR/,lex::XJL/,lex::PH/,lex::NKH[,lex::MLXMH/,lex::RBH[,lex::DM/,lex::R</,lex::KTB[,lex::>LH/,lex::>P/,lex::ZKR[,lex::KBWD/,lex::JR>[,lex::YJWN==/,lex::BJN/,lex::LBB/,lex::LM<N,lex::YPWN/,lex::<NH[,lex::KRT[,lex::NGD[,lex::<ZB[,lex::JRD[,lex::>CWR/,lex::BRJT/,lex::BQC[,lex::MZBX/,lex::DRC[,lex::XJH[,lex::M<FH/,lex::J<QB/,lex::R<H[,lex::>BN/,lex::>TM,lex::SWR[,lex::>PRJM/,lex::RB=/,lex::TWRH/,lex::GBWR/,lex::GLH[,lex::KWN[,lex::XYR/,lex::XWMH/,lex::Y>N/,lex::CLWM/,lex::<LH/,lex::R>CWN/,lex::QBY[,lex::<BD[,lex::MLKWT/,lex::DNJ>L/,lex::MDBR/,lex::>DMH/,lex::CTH[,lex::YDQH/,lex::>BD[,lex::NHR/,lex::C,lex::XV>T/,lex::FDH/,lex::KLH[,lex::JHWDJ/,lex::CBR[,lex::NYL[,lex::YWH[,lex::JKL[,lex::>SP[,lex::PQD[,lex::>JB[,lex::CPV[,lex::XMH/,lex::HWH[,lex::MW>B/,lex::SPR/,lex::HM,lex::CXT[,lex::BJN[,lex::M>D/,lex::CMNH/,lex::XLL[,lex::SWS/,lex::QDC[,lex::RGL/,lex::XJ/,lex::QDM/,lex::>NKJ,lex::LXM/,lex::>HB[,lex::XV>[,lex::RWM[,lex::NB>[,lex::NVH[,lex::N>,lex::JC<[,lex::ZR</,lex::CMM[,lex::XKMH/,lex::GBWL/,lex::RXB=/,lex::BFR/,lex::HMWN/,lex::NWX[,lex::CMC/,lex::QHL/,lex::XWH[,lex::HRG[,lex::JJN/,lex::HJKL/,lex::MDJNH/,lex::RC</,lex::J<N/,lex::FMXH/,lex::ML>K/,lex::MRDKJ/,lex::QRB/,lex::CPK[,lex::PTX[,lex::TW<BH/,lex::DNH,lex::JSP[,lex::<BDH/,lex::NG<[,lex::MR>H/,lex::XZH[,lex::XLL/,lex::YDJQ/,lex::QDJM/,lex::>DJN,lex::MLKW/,lex::KNP/,lex::NGD/,lex::ZNH[,lex::>STR/,lex::MNXH/,lex::CNJ/,lex::BXR[,lex::KX/,lex::XKM/,lex::MMLKH/,lex::KSH[,lex::BWC[,lex::XWY/,lex::HMN=/,lex::QRB[,lex::QDWC/,lex::CKX[,lex::>RWN/,lex::CBV/,lex::NXM[,lex::XSD/,lex::MQDC/,lex::GDL[,lex::>ZN/,lex::>RK=/,lex::JXDW,lex::HBL/,lex::M<L/,lex::FMX[,lex::>P,lex::LJLH/,lex::CBT/,lex::PLCTJ/,lex::>WYR/,lex::P>H/,lex::MGRC/,lex::KP/,lex::MYWH/,lex::SBB[,lex::ML>KH/,lex::>DWN/,lex::BQR=/,lex::CJR[,lex::HN,lex::PNH[,lex::XJH/,lex::>WR/,lex::>M/,lex::MSPR/,lex::HWJ,lex::ZQN/,lex::J<Y[,lex::BNJMN/,lex::<ZR[,lex::BHMH/,lex::>XR=/,lex::BD/,lex::>NXNW,lex::BRK[,lex::KRWB/,lex::MVH/,lex::KS>/,lex::>RM/,lex::>L/,lex::>MT/,lex::CMMH/,lex::CRT[,lex::PH,lex::KBD[,lex::NWS[,lex::MNCH/,lex::PTX/,lex::RKB/,lex::KCL[,lex::NXLH/,lex::NFJ>/,lex::XCB[,lex::BQR/,lex::R<=/,lex::BGD/,lex::C>RJT/,lex::MDH/,lex::<YM/,lex::PC</,lex::CMN/,lex::JHWCPV/,lex::MW<D/,lex::QY/,lex::CDD[,lex::RXWQ/,lex::LBC[,lex::NXCT/,lex::MDD[,lex::CLK[,lex::QRN/,lex::>Z,lex::JBC[,lex::B<L/,lex::CKB[,lex::ZRW</,lex::HLL[,lex::JC/,lex::MWT/,lex::>HL/,lex::<FRH/,lex::C>L[,lex::ZBX[,lex::<FRH=/,lex::YLX[,lex::<WR[,lex::CB<[,lex::YDQ/,lex::VM>[,lex::QCT/,lex::BMH/,lex::GLWLJM/,lex::PRJ/,lex::>XWT/,lex::GB<H/,lex::JXZQJHW/,lex::CQR/,lex::XYJ/,lex::CBT[,lex::KMW,lex::MXLQT/,lex::ZBX/,lex::CKN[,lex::>MN[,lex::CMRWN/,lex::JRC[,lex::XTT[,lex::<YH/,lex::QJR/,lex::R<B/,lex::>DWM/,lex::>JLM/,lex::CMJN/,lex::DLT/,lex::LCKH/,lex::>JL=/,lex::MCH=/,lex::LCWN/,lex::NGB/,lex::XLH[,lex::<MWN/,lex::XZQJHW/,lex::G>WN/,lex::LKD[,lex::GBR/,lex::BVX[,lex::N<R/,lex::NXL/,lex::FB<[,lex::XRPH/,lex::PXH/,lex::B<R[,lex::FPH/,lex::CBJ/,lex::DT/,lex::JDH[,lex::HPK[,lex::QBR[,lex::CW<R/,lex::DRK[,lex::PWY[,lex::YR=/,lex::JMJN/,lex::SPR=/,lex::M>S[,lex::GWLH/,lex::C>WL=/,lex::GJ>/,lex::CBR/,lex::MCL[,lex::<PR/,lex::J<R/,lex::BKH[,lex::>RJH/,lex::R<<[,lex::<BR/,lex::C>R[,lex::>K,lex::LXM[,lex::LMH,lex::KRM/,lex::>J/,lex::MLV[,lex::MCMRT/,lex::TMJD/,lex::LMD[,lex::JHB[,lex::LBNWN/,lex::PCR/,lex::CMD[,lex::M<V/,lex::V<M/,lex::CLM[,lex::RBJ<J/,lex::PRF[,lex::PLL[,lex::>SP==/,lex::TP>RT/,lex::Z<Q[,lex::JYR[,lex::QRWB/,lex::BKR/,lex::PRC/,lex::XPY[,lex::NBWKDNYR/,lex::GL<D/,lex::>S>/,lex::BGD[,lex::MLKH/,lex::>XCWRWC/,lex::MCTH/,lex::>JK,lex::BXWR/,lex::XQ/,lex::XZWN/,lex::NGC[,lex::BRZL/,lex::KTP/,lex::RP>[,lex::CM<JH/,lex::QBL/,lex::PRS=/,lex::BLT/,lex::TRWMH/,lex::VHR[,lex::MZRX/,lex::CLJCJ/,lex::KFDJ/,lex::>XRJT/,lex::T<H[,lex::>TH[,lex::XRBH=/,lex::QNH/,lex::KKR/,lex::RXB<M/,lex::CLXN/,lex::RWY[,lex::JVB[,lex::JCW</,lex::RXM[,lex::QVR[,lex::MCPXH/,lex::NBV[,lex::QBR/,lex::KTB/,lex::BZZ[,lex::GPN/,lex::CLL/,lex::GWRL/,lex::RXB==/,lex::MTNJM/,lex::CNH[,lex::>RZ/,lex::XCK/,lex::BR>[,lex::PNJMJ/,lex::<ML/,lex::D<T/,lex::NGJD/,lex::FN>[,lex::TPLH/,lex::RKB[,lex::PC<[,lex::NV<[,lex::BTWLH/,lex::J>CJHW/,lex::RJB[,lex::>HRN/,lex::BHL[,lex::CJR/,lex::G>L[,lex::XQH/,lex::JW>B/,lex::>YL/,lex::CMH/,lex::ZRH[,lex::ZR/,lex::BL,lex::YL/,lex::YR====/,lex::QRJH/,lex::>WPN/,lex::>T=,lex::<RB/,lex::JTR[,lex::TC</,lex::XRB[,lex::<Z/,lex::QLL[,lex::DWR/,lex::YDWQ/,lex::TPF[,lex::XLQ/,lex::RDP[,lex::FQ/,lex::XJJM/,lex::GBWRH/,lex::SGR[,lex::XG/,lex::<ZRJH/,lex::PR<H/,lex::MRWM/,lex::BWR/,lex::C>R=/,lex::JHWJD</,lex::NDX[,lex::XMS/,lex::ML>KT/,lex::JRB<M/,lex::DRJWC/,lex::CBJ<J/,lex::YRH/,lex::>JPH/,lex::JTR/,lex::>NC/,lex::MGDL/,lex::STR[,lex::SPR[,lex::<ZR>/,lex::>RMWN/,lex::MCLM/,lex::SRJS/,lex::BQ<[,lex::GBH/,lex::QCB[,lex::PRY[,lex::ZKRJH/,lex::PR/,lex::JCR/,lex::M<L[,lex::MDW<,lex::JLL[,lex::>XRWN/,lex::MLH/,lex::FKL[,lex::<JLM/,lex::JSD[,lex::<NJ/,lex::CQV[,lex::KWRC/,lex::<MH/,lex::CPL[,lex::XRWN/,lex::<NN/,lex::JLD/,lex::JRMJHW/,lex::N<WRJM/,lex::XLM/,lex::MGN/,lex::SL</,lex::>BL[,lex::BR/,lex::JCW<H/,lex::CW>/,lex::QN>H/,lex::<LL[,lex::GBH[,lex::DHB/,lex::SGN/,lex::MXCBH/,lex::QWH[,lex::PSX/,lex::>WN=/,lex::>XZ=/,lex::XJYWN/,lex::M<WZ/,lex::<RK[,lex::<WP/,lex::CWPR/,lex::YLM/,lex::MKH/,lex::XRC/,lex::XPY/,lex::VWBH/,lex::BZH[,lex::XML[,lex::PQDH/,lex::ZRBBL/,lex::JC<JHW/,lex::THLH/,lex::CVP[,lex::GCM/,lex::MCQL/,lex::>R</,lex::>JL===/,lex::KLMH/,lex::MF>/,lex::>BJH/,lex::QYH=/,lex::JWMM,lex::DGN/,lex::M<LH=/,lex::MRKBH/,lex::XDC/,lex::CM<J=/,lex::CWCN=/,lex::MBYR/,lex::ZR<[,lex::<RL/,lex::KN<[,lex::>JH,lex::RNN[,lex::DJ/,lex::TJRWC/,lex::JQR/,lex::KLM[,lex::<LJWN/,lex::XLQ[,lex::TZNWT/,lex::CRC/,lex::RGZ[,lex::RJB/,lex::XMJCJ/,lex::NXC/,lex::RXMJM/,lex::>XZ[,lex::>PS/,lex::XJWH/,lex::MHR[,lex::C>WL/,lex::<MQ/,lex::DMWT/,lex::NWH/,lex::MRRJ=/,lex::<LM/,lex::DBR=/,lex::LWJ=/,lex::TRCJC=/,lex::>MYJHW/,lex::<BRH=/,lex::BLJ/,lex::HNH=,lex::>XZH/,lex::JXF[,lex::XRD[,lex::PRZL/,lex::CLWM==/,lex::MNH[,lex::XYYRH/,lex::HRS[,vt::wayq,vt::perf,vt::impf,vt::ptca,vt::ptcp,vt::infa,vt::infc,vt::impv,vs::qal,vs::hif,vs::piel,vs::nif,vs::hit,vs::pual,vs::hof,morph::const_count,morph::abs_count,morph::prs_rate,morph::noun_pl_rate,morph::noun_f_rate
Amos,760,2780,112.94964028776978,66.54676258992806,29.136690647482016,41.36690647482014,16.18705035971223,18.345323741007192,29.136690647482016,28.417266187050362,25.53956834532374,8.992805755395683,3.9568345323741005,18.70503597122302,9.35251798561151,5.0359712230215825,6.474820143884892,3.5971223021582737,7.553956834532374,2.8776978417266186,9.712230215827338,4.676258992805755,8.273381294964029,3.5971223021582737,10.79136690647482,5.0359712230215825,7.913669064748201,2.5179856115107913,2.5179856115107913,1.4388489208633093,1.4388489208633093,3.237410071942446,1.079136690647482,4.316546762589928,0.3597122302158273,3.237410071942446,3.5971223021582737,2.5179856115107913,3.237410071942446,2.8776978417266186,5.39568345323741,0.7194244604316546,1.4388489208633093,3.9568345323741005,0.7194244604316546,1.4388489208633093,5.0359712230215825,1.7985611510791368,0.0,8.992805755395683,1.4388489208633093,7.194244604316547,1.079136690647482,7.553956834532374,1.4388489208633093,1.4388489208633093,0.7194244604316546,0.3597122302158273,2.5179856115107913,1.079136690647482,1.079136690647482,3.9568345323741005,0.3597122302158273,6.115107913669065,0.7194244604316546,0.3597122302158273,1.4388489208633093,3.237410071942446,1.7985611510791368,2.158273381294964,0.3597122302158273,1.079136690647482,1.079136690647482,5.39568345323741,5.0359712230215825,0.3597122302158273,2.158273381294964,2.8776978417266186,2.5179856115107913,1.4388489208633093,2.5179856115107913,0.3597122302158273,1.079136690647482,0.3597122302158273,1.079136690647482,1.079136690647482,0.3597122302158273,3.237410071942446,3.9568345323741005,0.7194244604316546,1.4388489208633093,0.7194244604316546,0.3597122302158273,1.079136690647482,1.079136690647482,3.5971223021582737,0.7194244604316546,2.8776978417266186,0.0,3.5971223021582737,2.5179856115107913,0.3597122302158273,1.079136690647482,0.3597122302158273,2.5179856115107913,1.7985611510791368,0.0,2.5179856115107913,0.0,1.7985611510791368,1.4388489208633093,1.079136690647482,0.0,0.7194244604316546,2.158273381294964,0.7194244604316546,0.3597122302158273,0.7194244604316546,1.079136690647482,0.0,1.7985611510791368,0.7194244604316546,0.0,1.079136690647482,0.3597122302158273,2.158273381294964,1.079136690647482,0.7194244604316546,0.7194244604316546,2.5179856115107913,1.4388489208633093,1.7985611510791368,0.0,1.7985611510791368,0.0,1.079136690647482,0.7194244604316546,3.237410071942446,0.3597122302158273,0.0,0.7194244604316546,0.7194244604316546,0.0,0.0,0.0,0.3597122302158273,1.079136690647482,0.3597122302158273,0.0,0.7194244604316546,0.7194244604316546,0.0,0.0,0.0,0.0,0.7194244604316546,1.4388489208633093,0.3597122302158273,0.7194244604316546,0.0,1.4388489208633093,0.0,0.0,0.7194244604316546,0.7194244604316546,0.0,0.3597122302158273,0.7194244604316546,0.0,0.0,1.4388489208633093,0.3597122302158273,0.3597122302158273,1.079136690647482,0.3597122302158273,0.0,1.079136690647482,0.0,0.3597122302158273,0.3597122302158273,1.4388489208633093,1.4388489208633093,1.079136690647482,0.3597122302158273,2.158273381294964,0.7194244604316546,0.0,0.3597122302158273,0.7194244604316546,0.0,0.0,0.3597122302158273,0.7194244604316546,4.316546762589928,0.3597122302158273,0.0,1.4388489208633093,0.7194244604316546,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,3.5971223021582737,2.158273381294964,1.079136690647482,1.079136690647482,0.0,0.0,0.3597122302158273,0.0,0.3597122302158273,0.0,0.3597122302158273,1.079136690647482,1.7985611510791368,0.3597122302158273,0.3597122302158273,1.079136690647482,0.3597122302158273,0.3597122302158273,0.0,0.0,1.079136690647482,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,1.079136690647482,0.0,0.3597122302158273,0.7194244604316546,0.0,3.5971223021582737,1.079136690647482,0.7194244604316546,0.0,0.0,2.158273381294964,1.079136690647482,0.7194244604316546,0.0,0.3597122302158273,0.7194244604316546,0.0,1.079136690647482,0.0,0.0,0.3597122302158273,0.3597122302158273,0.3597122302158273,0.0,0.0,1.4388489208633093,1.7985611510791368,0.3597122302158273,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,1.7985611510791368,0.7194244604316546,0.3597122302158273,0.0,0.0,1.4388489208633093,0.0,0.3597122302158273,0.0,0.3597122302158273,0.0,0.7194244604316546,0.0,0.0,0.0,0.0,0.7194244604316546,0.3597122302158273,0.0,0.7194244604316546,0.0,0.0,0.3597122302158273,0.0,1.079136690647482,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,0.0,0.7194244604316546,0.7194244604316546,0.0,0.7194244604316546,0.3597122302158273,0.3597122302158273,0.0,0.7194244604316546,0.0,0.3597122302158273,0.0,0.3597122302158273,0.3597122302158273,0.3597122302158273,1.079136690647482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.7194244604316546,0.0,0.0,0.0,0.0,1.079136690647482,0.0,0.0,0.7194244604316546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.0,0.0,0.0,0.0,0.0,0.0,1.4388489208633093,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.3597122302158273,0.0,0.3597122302158273,1.079136690647482,0.0,0.7194244604316546,3.5971223021582737,0.3597122302158273,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.3597122302158273,0.0,0.7194244604316546,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.3597122302158273,0.0,1.4388489208633093,0.0,0.0,0.3597122302158273,0.7194244604316546,0.0,1.079136690647482,0.0,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.7194244604316546,0.0,0.0,1.7985611510791368,0.7194244604316546,0.0,0.0,0.3597122302158273,0.7194244604316546,1.7985611510791368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.3597122302158273,0.0,0.7194244604316546,1.079136690647482,0.0,0.3597122302158273,0.0,0.7194244604316546,0.3597122302158273,0.0,0.0,0.0,0.0,0.7194244604316546,0.0,0.0,1.7985611510791368,0.0,0.0,0.7194244604316546,0.0,0.3597122302158273,0.0,0.0,0.7194244604316546,0.3597122302158273,0.0,0.0,0.3597122302158273,0.0,0.3597122302158273,0.3597122302158273,0.0,0.7194244604316546,0.0,0.0,0.7194244604316546,0.0,0.0,0.3597122302158273,1.4388489208633093,0.0,1.4388489208633093,0.0,0.0,0.0,0.0,0.0,0.0,1.7985611510791368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.0,0.0,0.0,0.0,0.0,0.0,1.079136690647482,0.3597122302158273,0.0,1.4388489208633093,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.0,0.0,0.3597122302158273,0.0,0.0,1.079136690647482,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,0.7194244604316546,0.3597122302158273,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,0.3597122302158273,0.0,0.3597122302158273,0.7194244604316546,0.3597122302158273,0.0,0.0,0.0,0.0,1.4388489208633093,0.0,0.3597122302158273,0.7194244604316546,1.079136690647482,0.7194244604316546,0.0,0.3597122302158273,0.0,0.0,1.079136690647482,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.3597122302158273,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,0.3597122302158273,0.3597122302158273,0.3597122302158273,0.0,0.0,1.079136690647482,0.7194244604316546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.0,1.4388489208633093,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,4.316546762589928,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.3597122302158273,0.0,0.3597122302158273,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.7194244604316546,1.079136690647482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.7194244604316546,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.3597122302158273,0.3597122302158273,0.0,0.0,0.7194244604316546,0.3597122302158273,0.0,0.7194244604316546,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.3597122302158273,0.0,0.0,0.0,0.0,0.0,10.431654676258994,68.3453237410072,48.201438848920866,28.77697841726619,1.079136690647482,1.7985611510791368,15.107913669064748,15.467625899280575,125.89928057553956,35.97122302158273,12.23021582733813,13.30935251798561,1.079136690647482,0.3597122302158273,0.3597122302158273,82.37410071942446,185.25179856115108,82.37410071942446,68.70503597122301,64.02877697841726
