chunk_id,unit,date_bce,sigma,genre,register,n_words,frac_ani,rate_anochi,rate_ani,frac_she,rate_asher,frac_ein,rate_neg_al,frac_neg_al,rate_neg_lo,rate_ki,rate_gam,rate_lakhen,rate_hinne,rate_atta,rate_az,rate_af,rate_wayyiqtol,rate_qatal,rate_yiqtol,rate_ptca,rate_ptcp,rate_inf_abs,rate_inf_con,rate_impv,rate_jussive,rate_cohort,rate_qal,rate_hiphil,rate_piel,rate_niphal,rate_hithpael,rate_hophal,frac_baqash,rate_baqash,rate_shaal,frac_qahal,rate_hayah,rate_amar,rate_natan,rate_halak,rate_const,rate_prs,rate_pl_noun,rate_f_noun,frac_anachnu,rate_pen,rate_terem,rate_na,frac_halak_piel,frac_ysf_qal,frac_niphal,frac_yld_nif,frac_zaqaq,rate_ut_nouns,frac_nmcl,frac_fronted,frac_cpen,frac_ptcp_cl,frac_infc,frac_wqtl_wayq,rate_cpen_1k,frac_sv,frac_null_subj,frac_ov
Ezekiel_c012,Ezekiel,580,20,prophecy,Transitional,1000,1.0,0.0,10.0,0.0,9.0,0.06666666666666667,17.0,0.5483870967741935,14.0,16.0,0.0,6.0,8.0,1.0,0.0,1.0,8.0,93.0,42.0,15.0,1.0,1.0,22.0,5.0,0.0,0.0,137.0,16.0,9.0,21.0,0.0,1.0,1.0,1.0,0.0,1.0,11.0,27.0,16.0,1.0,85.0,140.0,81.0,73.0,,0.0,0.0,0.0,0.0,,0.11229946524064172,,,2.0,,,,,,,0.0,,,
Ezekiel_c013,Ezekiel,580,20,prophecy,Transitional,1007,1.0,0.0,7.944389275074478,0.0,4.96524329692155,0.3333333333333333,8.937437934458789,0.6923076923076923,3.972194637537239,4.96524329692155,0.0,1.9860973187686195,3.972194637537239,0.0,0.0,0.0,13.902681231380337,91.36047666335651,9.9304865938431,36.74280039721946,1.9860973187686195,0.9930486593843098,12.909632571996028,6.951340615690168,0.0,0.0,130.0893743793446,16.881827209533267,13.902681231380337,10.923535253227408,1.9860973187686195,0.0,,0.0,0.0,1.0,18.867924528301884,17.874875868917577,13.902681231380337,0.9930486593843098,105.26315789473684,175.76961271102283,110.22840119165839,67.52730883813307,,0.0,0.0,0.0,0.0,,0.0625,,,3.972194637537239,,,,,,,0.0,,,
Ezekiel_c014,Ezekiel,580,20,prophecy,Transitional,1007,1.0,0.0,9.9304865938431,0.0,3.972194637537239,0.0,13.902681231380337,0.5833333333333334,9.9304865938431,11.916583912611719,0.0,3.972194637537239,6.951340615690168,0.0,0.0,0.0,6.951340615690168,99.30486593843098,29.791459781529294,13.902681231380337,3.972194637537239,0.0,22.840119165839127,2.9791459781529297,0.0,0.0,121.15193644488579,24.826216484607745,12.909632571996028,15.888778550148956,0.9930486593843098,2.9791459781529297,,0.0,0.0,,22.840119165839127,14.895729890764647,14.895729890764647,2.9791459781529297,98.31181727904666,103.27706057596822,72.49255213505462,84.40913604766634,,0.0,0.0,0.0,0.0,,0.08839779005524862,0.0,,1.9860973187686195,,,,,,,0.0,,,
Ezekiel_c015,Ezekiel,580,20,prophecy,Transitional,1021,1.0,0.0,0.9794319294809011,0.0,10.773751224289912,0.0,20.56807051909892,0.5675675675675675,15.670910871694417,8.81488736532811,0.9794319294809011,0.9794319294809011,0.0,0.0,0.9794319294809011,0.0,27.42409402546523,75.41625857002938,32.32125367286973,24.485798237022525,0.9794319294809011,0.9794319294809011,9.79431929480901,6.8560235063663075,0.0,0.0,117.53183153770813,23.506366307541626,13.712047012732615,19.58863858961802,0.0,2.9382957884427032,,0.0,0.0,1.0,10.773751224289912,8.81488736532811,18.609206660137122,0.9794319294809011,113.61410381978453,154.75024485798235,90.10773751224289,85.21057786483838,,0.0,0.0,0.0,0.0,,0.10989010989010989,,,1.9588638589618022,,,,,,,0.0,,,
Ezekiel_c016,Ezekiel,580,20,prophecy,Transitional,1001,1.0,0.0,6.993006993006993,0.0,7.992007992007992,0.16129032258064516,16.983016983016984,0.3953488372093023,25.974025974025977,6.993006993006993,0.0,2.997002997002997,4.995004995004995,0.0,0.0,0.0,10.989010989010989,69.93006993006993,60.93906093906094,40.95904095904096,0.0,4.995004995004995,26.973026973026972,11.988011988011989,0.0,0.0,171.82817182817183,15.984015984015985,14.985014985014987,22.977022977022976,0.0,0.999000999000999,1.0,3.996003996003996,0.0,,12.987012987012989,24.975024975024976,4.995004995004995,1.998001998001998,74.92507492507492,126.87312687312688,42.95704295704296,49.95004995004995,1.0,0.0,0.0,0.999000999000999,0.0,,0.1013215859030837,,,1.998001998001998,,,,,,,0.0,,,
Ezekiel_c017,Ezekiel,580,20,prophecy,Transitional,1007,1.0,0.0,16.881827209533267,0.0,15.888778550148956,0.058823529411764705,10.923535253227408,0.4074074074074074,15.888778550148956,11.916583912611719,0.0,9.9304865938431,3.972194637537239,0.0,0.0,0.9930486593843098,11.916583912611719,96.32571996027805,36.74280039721946,14.895729890764647,1.9860973187686195,0.9930486593843098,11.916583912611719,7.944389275074478,0.0,0.0,128.10327706057598,21.847070506454816,16.881827209533267,14.895729890764647,0.0,0.0,,0.0,0.0,,19.8609731876862,23.833167825223438,8.937437934458789,0.9930486593843098,88.38133068520357,144.98510427010925,65.54121151936444,80.4369414101291,,0.0,0.0,0.0,0.0,0.0,0.08152173913043478,,,0.0,,,,,,,0.0,,,
Ezekiel_c018,Ezekiel,580,20,prophecy,Transitional,1035,0.9285714285714286,0.966183574879227,12.56038647342995,0.0,15.458937198067632,0.1111111111111111,20.289855072463766,0.7241379310344828,7.729468599033816,5.797101449275362,0.0,0.966183574879227,9.66183574879227,0.0,0.0,0.0,14.492753623188406,96.61835748792271,29.951690821256037,18.357487922705314,1.932367149758454,0.0,8.695652173913043,19.32367149758454,0.0,0.0,127.53623188405797,20.289855072463766,13.52657004830918,24.154589371980677,0.966183574879227,0.966183574879227,,0.0,0.0,1.0,23.18840579710145,22.22222222222222,13.52657004830918,2.898550724637681,66.66666666666667,154.58937198067633,76.32850241545894,43.47826086956522,,0.0,0.0,0.0,0.0,,0.12755102040816327,,,0.0,,,,,,,0.0,,,
Ezekiel_c019,Ezekiel,580,20,prophecy,Transitional,1014,1.0,0.0,6.903353057199211,0.0,12.82051282051282,0.3,3.9447731755424065,0.36363636363636365,6.903353057199211,7.889546351084813,0.9861932938856016,1.9723865877712032,1.9723865877712032,0.9861932938856016,0.0,0.9861932938856016,4.930966469428008,81.85404339250493,28.599605522682445,28.599605522682445,0.9861932938856016,0.0,20.710059171597635,5.9171597633136095,0.0,0.0,111.43984220907298,20.710059171597635,21.696252465483234,13.806706114398422,1.9723865877712032,0.9861932938856016,,0.0,0.0,1.0,9.861932938856016,10.848126232741617,3.9447731755424065,0.0,98.61932938856016,105.52268244575937,66.07495069033531,59.171597633136095,,0.0,0.0,0.0,,,0.08045977011494253,,,1.9723865877712032,,,,,,,0.0,,,
Ezekiel_c020,Ezekiel,580,20,prophecy,Transitional,1026,1.0,0.0,0.9746588693957114,0.0,9.746588693957115,,30.214424951267056,1.0,0.0,0.9746588693957114,0.0,0.0,3.898635477582846,0.0,0.0,0.0,22.417153996101362,5.847953216374268,4.8732943469785575,7.797270955165692,2.923976608187134,0.0,2.923976608187134,3.898635477582846,0.0,0.0,33.13840155945419,12.670565302144249,2.923976608187134,0.0,0.0,1.949317738791423,,0.0,0.0,,0.9746588693957114,0.0,0.0,0.9746588693957114,75.04873294346979,76.99805068226121,128.6549707602339,120.85769980506822,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,
Ezekiel_c021,Ezekiel,580,20,prophecy,Transitional,1021,,0.0,0.0,0.0,21.547502448579824,0.3333333333333333,31.341821743388834,0.9411764705882353,1.9588638589618022,5.8765915768854065,0.0,0.0,0.9794319294809011,0.0,0.0,0.0,13.712047012732615,8.81488736532811,8.81488736532811,1.9588638589618022,16.65034280117532,0.0,3.9177277179236043,0.0,0.0,0.0,36.23898139079334,6.8560235063663075,1.9588638589618022,1.9588638589618022,0.0,3.9177277179236043,,0.0,0.0,,1.9588638589618022,1.9588638589618022,0.0,0.0,92.0666013712047,34.280117531831536,127.32615083251714,124.38785504407443,,0.0,0.0,0.0,,,0.03636363636363636,,,0.0,,,,,,,0.0,,,
