chunk_id,unit,date_bce,genre,n_words,c3_ ו ,c3_ ה ,c3_ים ,c3_ו י,c3_ ל ,c3_ ב ,c3_ את,c3_ו א,c3_ אל,c3_את ,c3_ה א,c3_ יה,c3_ם ו,c3_יהו,c3_ה ו,c3_אל ,c3_ני ,c3_ אש,c3_וה ,c3_הוה,c3_ על,c3_ו ו,c3_שר ,c3_ יש,c3_ו ל,c3_ו ה,c3_ מ ,c3_ כל,c3_כל ,c3_ו ב,c3_ות ,c3_ם א,c3_אשר,c3_ה מ,c3_אמר,c3_כי ,c3_ל א,c3_לא ,c3_ל ה,c3_ לא,c3_ת ה,c3_מר ,c3_ה ל,c3_י א,c3_יו ,c3_על ,c3_ כי,c3_תי ,c3_ה ע,c3_לך ,c3_ו מ,c3_ה ב,c3_ו ע,c3_ אר,c3_י י,c3_ מל,c3_ בנ,c3_נו ,c3_ב  ,c3_נה ,c3_ת א,c3_ שמ,c3_יה ,c3_ם ל,c3_ה ה,c3_ אמ,c3_ה י,c3_אלה,c3_ם ה,c3_הם ,c3_ו כ,c3_בני,c3_ר א,c3_שה ,c3_י ה,c3_ אי,c3_ אח,c3_מה ,c3_לה ,c3_ם ב,c3_יך ,c3_ית ,c3_י ו,c3_ה כ,c3_ יא,c3_ל מ,c3_ו ש,c3_רים,c3_ יו,c3_ל ב,c3_כם ,c3_ל י,c3_ון ,c3_ה ש,c3_דבר,c3_ עש,c3_ך ו,c3_ כ ,c3_ מש,c3_ת ו,c3_תם ,c3_ום ,c3_ בי,c3_ישר,c3_ יר,c3_ אב,c3_ יד,c3_בר ,c3_לו ,c3_ר ה,c3_ת י,c3_ן ו,c3_להי,c3_תה ,c3_ר י,c3_יאמ,c3_ו ת,c3_מלך,c3_ראל,c3_שרא,c3_ר ו,c3_ הו,c3_ל ו,c3_ל ע,c3_לי ,c3_ם י,c3_ם מ,c3_וא ,c3_תו ,c3_י ב,c3_ דב,c3_ יע,c3_י ל,c3_ו נ,c3_רץ ,c3_ פנ,c3_בית,c3_פני,c3_ של,c3_רי ,c3_א י,c3_ עמ,c3_מים,c3_ת ב,c3_ארץ,c3_ר ל,c3_בן ,c3_עם ,c3_י מ,c3_ אנ,c3_ הי,c3_ה נ,c3_ך א,c3_ם ע,c3_ ימ,c3_ אד,c3_ב א,c3_יש ,c3_או ,c3_הו ,c3_ל פ,c3_יהם,c3_ב י,c3_עלי,c3_ל  ,c3_ן א,c3_ם כ,c3_אלי,c3_ל ש,c3_א א,c3_רו ,c3_ר ב,c3_ור ,c3_ל כ,c3_ת מ,c3_ין ,c3_ לו,c3_ שנ,c3_נים,c3_דה ,c3_ עד,c3_ עב,c3_ עי,c3_עד ,c3_ בן,c3_ן ה,c3_לם ,c3_ שב,c3_י ע,c3_הוא,c3_איש,c3_ת ל,c3_ יב,c3_ עם,c3_ רא,c3_אם ,c3_ת ע,c3_ או,c3_ת כ,c3_ול ,c4_ ו י,c4_ם ו ,c4_ את ,c4_ה ו ,c4_ יהו,c4_ ו א,c4_הוה ,c4_יהוה,c4_ו ו ,c4_ אשר,c4_אשר ,c4_ כל ,c4_ לא ,c4_ים ו,c4_ אל ,c4_ ו ה,c4_ כי ,c4_ת ה ,c4_אמר ,c4_ על ,c4_ו את,c4_ ב  ,c4_ל ה ,c4_ ה א,c4_ אלה,c4_ ה מ,c4_ ו ל,c4_י ו ,c4_ בני,c4_ו ב ,c4_רים ,c4_ו ל ,c4_ה אל,c4_ך ו ,c4_ת ו ,c4_ ו ב,c4_ ישר,c4_ו ה ,c4_ו יא,c4_ אמר,c4_ ו ע,c4_ן ו ,c4_אלהי,c4_את ה,c4_ יאמ,c4_מלך ,c4_יאמר,c4_ם ל ,c4_ם ה ,c4_שראל,c4_ראל ,c4_ישרא,c4_ר ו ,c4_ל ו ,c4_י ה ,c4_בני ,c4_ים א,c4_ה ל ,c4_ ה ע,c4_ מלך,c4_ ו מ,c4_ ל א,c4_ פני,c4_ם ב ,c4_ דבר,c4_ ו ש,c4_מים ,c4_וה א,c4_ בית,c4_ ו ת,c4_ ארץ,c4_ארץ ,c4_ו יש,c4_ני י,c4_יהם ,c4_דבר ,c4_ ל  ,c4_ו לא,c4_ה ב ,c4_ אלי,c4_ו אל,c4_נים ,c4_ה ה ,c4_ ה ש,c4_ ו נ,c4_בית ,c4_ עלי,c4_ בן ,c4_ ה י,c4_ איש,c4_ עם ,c4_ ו כ,c4_הוא ,c4_ר ה ,c4_ה מל,c4_איש ,c4_לא י,c4_י יה,c4_ הוא,c4_ ב י,c4_ יהי,c4_ב ו ,c4_יו ו,c4_ו יה,c4_ים ל,c4_כל ה,c4_היה ,c4_יום ,c4_ יום,c4_ל פנ,c4_שים ,c4_ן ה ,c4_ד ו ,c4_ה את,c4_וה ו,c4_ה אר,c4_ו על,c4_ ל פ,c4_ו מ ,c4_ים ב,c4_פני ,c4_ עד ,c4_ו כל,c4_ר יה,c4_י יש,c4_ם את,c4_ ה כ,c4_עשה ,c4_את א,c4_ ל ב,c4_ים ה,c4_ ה נ,c4_ ל ע,c4_יכם ,c4_ זה ,c4_ ה ז,c4_הים ,c4_ם אש,c4_להים,c4_י ל ,c4_ו יע,c4_ לו ,c4_אל ה,c4_ עבד,c4_ה אש,c4_ות ו,c4_ל יה,c4_מר א,c4_ שם ,c4_ ל מ,pt_subs|conj|verb,pt_conj|verb|prep,pt_verb|prep|subs,pt_prep|art|subs,pt_art|subs|conj,pt_subs|prep|subs,pt_prep|subs|subs,pt_prep|subs|conj,pt_subs|art|subs,pt_subs|subs|subs,pt_subs|subs|conj,pt_subs|conj|subs,pt_conj|verb|subs,pt_verb|conj|verb,pt_nmpr|conj|verb,pt_subs|conj|prep,pt_verb|prep|art,pt_conj|prep|subs,pt_subs|nmpr|conj,pt_prep|subs|nmpr,pt_art|subs|prep,pt_subs|verb|prep,pt_conj|verb|nmpr,pt_prep|subs|art,pt_subs|subs|prep,pt_prep|subs|prep,pt_verb|subs|prep,pt_conj|subs|subs,pt_subs|subs|verb,pt_verb|subs|subs,pt_verb|subs|conj,pt_prep|subs|verb,pt_subs|verb|subs,pt_prep|nmpr|conj,pt_art|subs|art,pt_subs|prep|art,pt_verb|prep|nmpr,pt_prep|verb|prep,pt_conj|verb|conj,pt_nmpr|prep|subs,pt_verb|nmpr|prep,pt_verb|art|subs,pt_prep|conj|verb,pt_subs|nmpr|prep,pt_verb|prep|prep,pt_subs|prep|verb,pt_verb|prep|conj,pt_subs|verb|conj,pt_nmpr|subs|nmpr,pt_subs|nmpr|subs,pt_subs|subs|nmpr,pt_verb|prep|verb,pt_art|subs|verb,pt_conj|nega|verb,pt_art|subs|subs,pt_nega|verb|prep,pt_prep|prep|subs,pt_nmpr|conj|prep,pt_prep|nmpr|subs,pt_nmpr|conj|nmpr,pt_conj|verb|art,pt_subs|subs|art,pt_conj|subs|conj,pt_conj|prep|art,pt_subs|prep|nmpr,pt_prep|verb|subs,pt_nmpr|prep|nmpr,pt_verb|subs|nmpr,pt_subs|art|adjv,pt_conj|subs|prep,pt_conj|subs|verb,pt_subs|nega|verb,pt_prep|nmpr|prep,pt_verb|verb|prep,pt_verb|conj|subs,pt_verb|subs|verb,pt_adjv|conj|verb,pt_verb|nmpr|subs,pt_nmpr|subs|subs,pt_prep|verb|conj,pt_art|adjv|conj,pt_nmpr|prep|verb,pt_nmpr|verb|prep,pt_nmpr|conj|subs,pt_nega|verb|subs,pt_subs|art|prde,pt_verb|nmpr|conj,pt_conj|verb|verb,pt_conj|art|subs,pt_art|verb|prep,pt_nmpr|prep|art,pt_conj|prep|nmpr,pt_nega|verb|conj,pt_subs|nmpr|verb,pt_nmpr|subs|conj,pt_subs|adjv|conj,pt_subs|conj|nega,pt_subs|verb|verb,pt_conj|nmpr|conj,pt_adjv|prep|subs,pt_verb|verb|subs,pt_prps|verb|prep,pt_verb|conj|prep,pt_verb|subs|art,pt_subs|conj|art,pt_prep|subs|adjv,pt_art|adjv|prep,pt_conj|prps|verb,pt_subs|art|verb,pt_subs|prep|conj,pt_conj|subs|art,pt_nmpr|subs|prep,pt_conj|prep|verb,pt_subs|subs|adjv,pt_verb|verb|conj,pt_prep|art|adjv,pt_prep|nmpr|verb,pt_subs|conj|prps,pt_conj|subs|nmpr,pt_prep|verb|verb,lb_·|W,lb_W|·,lb_H|·,lb_·|L,lb_·|H,lb_L|·,lb_·|B,lb_B|·,lb_·|>T,lb_>T|·,lb_·|MN,lb_MN|·,lb_·|>L,lb_L>|·,lb_·|<L,lb_·|>CR,lb_B|H,lb_>CR|·,lb_<L|·,lb_·|KJ,lb_>L|·,lb_KJ|·,lb_>T|H,lb_·|K,lb_W|>T,lb_L|H,lb_·|L>,lb_K|·,lb_W|L>,lb_W|H,lb_W|L,lb_W|B,lb_·|<D,lb_<L|H,lb_>L|H,lb_<D|·,lb_L|W,lb_·|<M,lb_MN|H,lb_>M|·,lb_HNH|·,lb_HW>|·,lb_H|ZH,lb_>L=|·,lb_·|HW>,lb_>NJ|·,lb_W|MN,lb_K|H,lb_·|H=,lb_<M|·,lb_·|CM,lb_KH|·,lb_W|<L,lb_·|>T==,lb_·|>M,lb_K|>CR,lb_>T==|·,lb_·|HNH,lb_·|>L=,lb_>TH|·,lb_·|GM,lb_>CR|B,lb_<L|W,lb_ZH|·,lb_>T|W,lb_MH|·,lb_B|W,lb_CM|·,lb_KN|·,lb_W|HNH,lb_L|L,lb_H=|·,lb_·|>NJ,lb_W|>L,lb_·|N>,lb_>LH|·,lb_·|MH,lb_>L|W,lb_ZH|W,lb_GM|·,lb_·|>TH,lb_·|KH,lb_H|HW>,lb_MN|<L,lb_HW>|W,lb_·|>W,lb_MJ|·,lb_<TH|·,lb_>CR|L>,lb_·|KN,lb_W|>M,lb_H|>LH,lb_H=|L>,lb_W|<TH,lb_H|Z>T,lb_·|HJ>,lb_·|>LH,lb_>NKJ|·,lb_KJ|L>,lb_W|GM,lb_LM<N|·,lb_·|MJ,lb_W|K,lb_<D|H,lb_W|<D,lb_>CR|L,lb_W|HW>,lb_HJ>|·,lb_Z>T|·,lb_·|LM<N,lb_>TM|·,lb_>T|B,lb_W|>TH,lb_L|MN,lb_L|B,lb_L|>T,lb_>CR|<L,lb_<M|W,lb_·|Z>T,rt_NA|NA|NA,rt_NA|Adju|NA,rt_Adju|NA|NA,rt_NA|NA|Adju,rt_NA|NA|Attr,rt_NA|Attr|NA,rt_Attr|NA|NA,rt_Coor|NA|NA,rt_NA|NA|Objc,rt_NA|Objc|NA,rt_NA|NA|Coor,rt_NA|Coor|NA,rt_Resu|NA|NA,rt_Objc|NA|NA,rt_Adju|NA|Adju,rt_NA|NA|Resu,rt_NA|Resu|NA,rt_NA|RgRc|NA,rt_NA|Attr|Adju,rt_NA|NA|RgRc,rt_Attr|NA|Attr,rt_RgRc|NA|NA,rt_Attr|Adju|NA,rt_Adju|NA|Attr,rt_NA|Attr|Attr,rt_Coor|Coor|NA,rt_NA|Attr|Coor,rt_NA|Adju|Adju,rt_Adju|Adju|NA,rt_Coor|Coor|Coor,rt_NA|Subj|NA,rt_NA|Adju|Coor,rt_Adju|Coor|NA,rt_Attr|Attr|NA,rt_NA|NA|Subj,rt_Attr|Coor|NA,rt_Attr|NA|Adju,rt_Subj|NA|NA,rt_NA|ReVo|NA,rt_NA|NA|ReVo,fb_Conj|Pred,fb_Pred|Cmpl,fb_Pred|Subj,fb_Cmpl|Conj,fb_Pred|Objc,fb_Objc|Conj,fb_Subj|PreC,fb_Pred|Conj,fb_Conj|Subj,fb_Subj|Conj,fb_Subj|Pred,fb_Nega|Pred,fb_PreC|Conj,fb_Subj|Cmpl,fb_Cmpl|Pred,fb_PreC|Subj,fb_Objc|Pred,fb_Objc|Cmpl,fb_Adju|Conj,fb_Rela|Pred,fb_PreC|Cmpl,fb_Pred|Pred,fb_Cmpl|Objc,fb_Rela|PreC,fb_Subj|Objc,fb_Cmpl|Subj,fb_Conj|Objc,fb_Conj|PreO,fb_Conj|Nega,fb_Conj|PreC,fb_Pred|Adju,fb_Adju|Pred,fb_Modi|Pred,fb_Pred|PreC,fb_PreO|Conj,fb_Cmpl|Rela,fb_PreC|Objc,fb_Objc|Adju,fb_Cmpl|Adju,fb_PreC|Pred,fb_Objc|Rela,fb_Time|Conj,fb_Subj|Adju,fb_Time|Pred,fb_Cmpl|PreC,fb_PreC|PreC,fb_Conj|Cmpl,fb_PreC|Adju,fb_Subj|Rela,fb_PreO|Cmpl,fb_Loca|Conj,fb_Pred|Modi,fb_Cmpl|Cmpl,fb_Subj|Subj,fb_Objc|Objc,fb_PreO|Subj,fb_Pred|Time,fb_Objc|Subj,fb_Adju|Subj,fb_Subj|Nega
Amos_c000,Amos,760,prophecy,513,29.87951807228916,6.746987951807228,10.120481927710843,3.373493975903614,4.819277108433735,11.566265060240964,4.337349397590361,11.08433734939759,1.4457831325301205,3.855421686746988,10.120481927710843,8.674698795180722,5.783132530120482,8.674698795180722,5.301204819277109,2.891566265060241,1.927710843373494,10.602409638554217,7.228915662650603,7.228915662650603,13.975903614457831,3.373493975903614,1.927710843373494,2.891566265060241,0.963855421686747,2.891566265060241,6.746987951807228,0.963855421686747,0.963855421686747,1.927710843373494,5.301204819277109,2.891566265060241,1.927710843373494,0.963855421686747,7.710843373493976,0.963855421686747,6.265060240963855,5.301204819277109,2.4096385542168677,5.301204819277109,3.373493975903614,6.746987951807228,5.783132530120482,4.819277108433735,3.373493975903614,14.457831325301205,0.0,6.746987951807228,4.337349397590361,2.4096385542168677,2.4096385542168677,2.891566265060241,10.120481927710843,10.120481927710843,3.855421686746988,2.4096385542168677,1.4457831325301205,3.855421686746988,2.4096385542168677,0.4819277108433735,1.927710843373494,0.963855421686747,2.891566265060241,2.4096385542168677,0.4819277108433735,7.228915662650603,0.0,0.4819277108433735,1.4457831325301205,1.927710843373494,0.4819277108433735,1.4457831325301205,1.4457831325301205,3.855421686746988,1.4457831325301205,0.963855421686747,1.4457831325301205,1.4457831325301205,3.855421686746988,2.4096385542168677,0.0,2.4096385542168677,0.963855421686747,3.373493975903614,0.4819277108433735,1.4457831325301205,5.783132530120482,1.4457831325301205,2.4096385542168677,1.4457831325301205,2.4096385542168677,0.4819277108433735,3.373493975903614,0.4819277108433735,0.963855421686747,0.0,0.0,0.963855421686747,0.0,0.963855421686747,1.4457831325301205,3.373493975903614,1.4457831325301205,1.927710843373494,1.4457831325301205,2.4096385542168677,0.4819277108433735,0.4819277108433735,1.4457831325301205,0.963855421686747,0.963855421686747,3.373493975903614,0.4819277108433735,0.0,5.783132530120482,0.4819277108433735,1.4457831325301205,1.4457831325301205,1.927710843373494,1.927710843373494,1.4457831325301205,0.963855421686747,1.4457831325301205,1.4457831325301205,0.0,2.891566265060241,1.927710843373494,0.963855421686747,0.963855421686747,0.963855421686747,0.4819277108433735,0.0,0.0,0.4819277108433735,1.4457831325301205,0.963855421686747,1.4457831325301205,0.963855421686747,7.710843373493976,1.4457831325301205,0.0,1.4457831325301205,0.0,1.927710843373494,1.4457831325301205,0.963855421686747,0.4819277108433735,1.4457831325301205,0.963855421686747,0.963855421686747,0.4819277108433735,1.927710843373494,0.963855421686747,0.4819277108433735,0.963855421686747,2.4096385542168677,0.963855421686747,0.4819277108433735,0.4819277108433735,0.4819277108433735,0.4819277108433735,1.927710843373494,2.4096385542168677,0.963855421686747,0.4819277108433735,0.0,0.963855421686747,0.0,5.783132530120482,3.855421686746988,0.963855421686747,0.4819277108433735,0.4819277108433735,0.963855421686747,0.4819277108433735,1.4457831325301205,0.0,0.963855421686747,0.4819277108433735,1.4457831325301205,0.963855421686747,0.963855421686747,0.0,1.4457831325301205,0.963855421686747,0.963855421686747,1.4457831325301205,1.4457831325301205,2.4096385542168677,0.963855421686747,0.4819277108433735,0.0,0.4819277108433735,0.4819277108433735,0.963855421686747,0.4819277108433735,0.963855421686747,0.4819277108433735,0.0,0.4819277108433735,2.4108003857280615,5.785920925747349,3.3751205400192865,5.303760848601736,8.678881388621022,8.196721311475411,7.232401157184185,7.232401157184185,3.3751205400192865,1.9286403085824495,1.9286403085824495,0.9643201542912248,5.303760848601736,2.8929604628736745,0.4821600771456124,2.8929604628736745,0.0,3.3751205400192865,6.750241080038573,13.982642237222759,0.4821600771456124,2.4108003857280615,0.9643201542912248,1.4464802314368372,0.4821600771456124,0.0,0.4821600771456124,0.9643201542912248,1.4464802314368372,0.9643201542912248,1.4464802314368372,0.0,0.0,0.0,0.9643201542912248,0.4821600771456124,1.9286403085824495,0.0,0.4821600771456124,7.232401157184185,5.303760848601736,3.3751205400192865,0.4821600771456124,1.4464802314368372,0.4821600771456124,1.4464802314368372,0.4821600771456124,2.4108003857280615,0.9643201542912248,1.9286403085824495,1.9286403085824495,1.9286403085824495,1.4464802314368372,1.4464802314368372,0.4821600771456124,0.9643201542912248,0.4821600771456124,1.4464802314368372,0.0,1.4464802314368372,1.4464802314368372,1.4464802314368372,0.9643201542912248,1.9286403085824495,0.4821600771456124,4.821600771456123,0.0,0.0,1.4464802314368372,1.4464802314368372,1.4464802314368372,1.4464802314368372,0.0,0.9643201542912248,1.9286403085824495,0.4821600771456124,0.4821600771456124,0.9643201542912248,2.4108003857280615,0.0,0.4821600771456124,0.4821600771456124,0.0,0.4821600771456124,0.0,1.4464802314368372,0.0,0.4821600771456124,0.0,0.4821600771456124,0.4821600771456124,0.4821600771456124,0.9643201542912248,0.0,0.4821600771456124,0.4821600771456124,0.0,0.9643201542912248,0.9643201542912248,2.4108003857280615,0.0,0.9643201542912248,0.9643201542912248,0.0,0.4821600771456124,0.0,0.4821600771456124,0.9643201542912248,0.9643201542912248,0.4821600771456124,0.4821600771456124,0.0,1.9286403085824495,0.0,0.9643201542912248,3.857280617164899,8.678881388621022,0.4821600771456124,1.9286403085824495,0.0,0.4821600771456124,0.4821600771456124,0.4821600771456124,5.785920925747349,0.9643201542912248,0.4821600771456124,0.4821600771456124,0.0,0.4821600771456124,0.0,0.9643201542912248,1.4464802314368372,0.4821600771456124,0.9643201542912248,0.0,0.0,0.0,0.9643201542912248,0.0,0.0,0.0,0.0,0.4821600771456124,0.0,0.0,0.4821600771456124,0.0,0.4821600771456124,0.4821600771456124,0.0,27.29044834307992,13.64522417153996,19.49317738791423,19.49317738791423,5.847953216374268,29.239766081871345,31.189083820662766,11.695906432748536,3.898635477582846,7.797270955165692,21.44249512670565,9.746588693957115,52.63157894736842,3.898635477582846,40.93567251461988,7.797270955165692,11.695906432748536,23.391812865497073,37.03703703703704,17.543859649122805,5.847953216374268,5.847953216374268,1.949317738791423,5.847953216374268,5.847953216374268,9.746588693957115,25.341130604288498,3.898635477582846,3.898635477582846,9.746588693957115,9.746588693957115,1.949317738791423,3.898635477582846,21.44249512670565,0.0,3.898635477582846,7.797270955165692,15.594541910331383,0.0,19.49317738791423,17.543859649122805,0.0,0.0,3.898635477582846,3.898635477582846,3.898635477582846,0.0,0.0,7.797270955165692,9.746588693957115,17.543859649122805,19.49317738791423,1.949317738791423,1.949317738791423,5.847953216374268,15.594541910331383,1.949317738791423,17.543859649122805,0.0,0.0,0.0,1.949317738791423,1.949317738791423,1.949317738791423,13.64522417153996,5.847953216374268,1.949317738791423,9.746588693957115,1.949317738791423,1.949317738791423,3.898635477582846,17.543859649122805,1.949317738791423,5.847953216374268,1.949317738791423,0.0,1.949317738791423,0.0,0.0,0.0,1.949317738791423,1.949317738791423,0.0,1.949317738791423,1.949317738791423,0.0,0.0,5.847953216374268,0.0,1.949317738791423,1.949317738791423,1.949317738791423,1.949317738791423,0.0,0.0,3.898635477582846,0.0,1.949317738791423,0.0,3.898635477582846,1.949317738791423,3.898635477582846,1.949317738791423,5.847953216374268,0.0,1.949317738791423,1.949317738791423,3.898635477582846,3.898635477582846,0.0,0.0,1.949317738791423,0.0,0.0,0.0,1.949317738791423,3.898635477582846,3.898635477582846,0.0,0.0,118.9083820662768,89.66861598440545,38.98635477582846,19.49317738791423,15.594541910331383,17.543859649122805,42.8849902534113,37.03703703703704,17.543859649122805,7.797270955165692,21.44249512670565,27.29044834307992,1.949317738791423,21.44249512670565,37.03703703703704,7.797270955165692,9.746588693957115,5.847953216374268,54.58089668615984,0.0,0.0,0.0,5.847953216374268,0.0,0.0,1.949317738791423,19.49317738791423,1.949317738791423,1.949317738791423,0.0,0.0,1.949317738791423,0.0,1.949317738791423,1.949317738791423,0.0,0.0,1.949317738791423,0.0,0.0,0.0,0.0,0.0,0.0,3.898635477582846,0.0,3.898635477582846,1.949317738791423,1.949317738791423,1.949317738791423,0.0,15.594541910331383,19.49317738791423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.594541910331383,0.0,0.0,1.949317738791423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898635477582846,0.0,0.0,3.898635477582846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.949317738791423,3.898635477582846,0.0,1.949317738791423,0.0,0.0,0.0,0.0,0.0,0.0,1.949317738791423,0.4387755102040816,0.07142857142857142,0.07142857142857142,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.030612244897959183,0.02040816326530612,0.0,0.0,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.01020408163265306,0.02040816326530612,0.02040816326530612,0.01020408163265306,0.0,0.02040816326530612,0.01020408163265306,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.10457516339869281,0.013071895424836602,0.06209150326797386,0.06535947712418301,0.10130718954248366,0.05228758169934641,0.0,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.013071895424836602,0.00980392156862745,0.0032679738562091504,0.03594771241830065,0.013071895424836602,0.006535947712418301,0.016339869281045753,0.06535947712418301,0.006535947712418301,0.00980392156862745,0.0,0.0032679738562091504,0.00980392156862745,0.006535947712418301,0.0,0.0032679738562091504,0.026143790849673203,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.00980392156862745,0.0032679738562091504,0.029411764705882353,0.0,0.0,0.00980392156862745,0.0,0.0032679738562091504,0.0,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0032679738562091504,0.0,0.0,0.006535947712418301,0.0032679738562091504,0.0032679738562091504,0.0,0.006535947712418301,0.0,0.0,0.0,0.0032679738562091504,0.0032679738562091504,0.0,0.0,0.006535947712418301,0.0
